"NAM"	"DAT"	"PERIOD"	"КАТО(по каталогу)"	"LКАТО(по каталогу)"	"СПТМ (по каталогу)"	"LСПТМ (по каталогу)"	"СП"	"LСП"	"СГНЛ"	"LСГНЛ"	"VAL"
"Численность населения на начало периода(Человек)"	"2012 год"	"201212"	"САРАНЬ Г.А."	"0"	"городская местность"	"0"	"Всего"	"0"	"Все группы"	"0"	"51 092"
"Численность населения на начало периода(Человек)"	"2013 год"	"201312"	"САРАНЬ Г.А."	"0"	"городская местность"	"0"	"Всего"	"0"	"Все группы"	"0"	"51 174"
"Численность населения на начало периода(Человек)"	"2014 год"	"201412"	"САРАНЬ Г.А."	"0"	"городская местность"	"0"	"Всего"	"0"	"Все группы"	"0"	"51 410"
"Численность населения на начало периода(Человек)"	"2025 год"	"202512"	"САРАНЬ Г.А."	"0"	"городская местность"	"0"	"Всего"	"0"	"Все группы"	"0"	"43 557"
"Численность населения на начало периода(Человек)"	"2017 год"	"201712"	"САРАНЬ Г.А."	"0"	"Всего"	"0"	"Всего"	"0"	"Все группы"	"0"	"52 149"
"Численность населения на начало периода(Человек)"	"2009 год"	"200912"	"САРАНЬ Г.А."	"0"	"Всего"	"0"	"Всего"	"0"	"Все группы"	"0"	"50 346"
"Численность населения на начало периода(Человек)"	"2019 год"	"201912"	"САРАНЬ Г.А."	"0"	"Всего"	"0"	"Всего"	"0"	"Все группы"	"0"	"52 008"
"Численность населения на начало периода(Человек)"	"2020 год"	"202012"	"САРАНЬ Г.А."	"0"	"Всего"	"0"	"Всего"	"0"	"Все группы"	"0"	"52 010"
"Численность населения на начало периода(Человек)"	"2018 год"	"201812"	"САРАНЬ Г.А."	"0"	"Всего"	"0"	"Всего"	"0"	"Все группы"	"0"	"52 051"
"Численность населения на начало периода(Человек)"	"2022 год"	"202212"	"САРАНЬ Г.А."	"0"	"Всего"	"0"	"Всего"	"0"	"Все группы"	"0"	"43 883"
"Численность населения на начало периода(Человек)"	"2023 год"	"202312"	"САРАНЬ Г.А."	"0"	"Всего"	"0"	"Всего"	"0"	"Все группы"	"0"	"43 826"
"Численность населения на начало периода(Человек)"	"2024 год"	"202412"	"САРАНЬ Г.А."	"0"	"Всего"	"0"	"Всего"	"0"	"Все группы"	"0"	"43 733"
"Численность населения на начало периода(Человек)"	"2021 год"	"202112"	"САРАНЬ Г.А."	"0"	"Всего"	"0"	"Всего"	"0"	"Все группы"	"0"	"51 839"
"Численность населения на начало периода(Человек)"	"2015 год"	"201512"	"САРАНЬ Г.А."	"0"	"Всего"	"0"	"Всего"	"0"	"Все группы"	"0"	"51 748"
"Численность населения на начало периода(Человек)"	"2011 год"	"201112"	"САРАНЬ Г.А."	"0"	"Всего"	"0"	"Всего"	"0"	"Все группы"	"0"	"50 471"
"Численность населения на начало периода(Человек)"	"2016 год"	"201612"	"САРАНЬ Г.А."	"0"	"Всего"	"0"	"Всего"	"0"	"Все группы"	"0"	"52 101"
"Численность населения на начало периода(Человек)"	"2010 год"	"201012"	"САРАНЬ Г.А."	"0"	"Всего"	"0"	"Всего"	"0"	"Все группы"	"0"	"50 440"
"Численность населения на начало периода(Человек)"	"2012 год"	"201212"	"САРАНЬ Г.А."	"0"	"Всего"	"0"	"Всего"	"0"	"Все группы"	"0"	"51 092"
"Численность населения на начало периода(Человек)"	"2013 год"	"201312"	"САРАНЬ Г.А."	"0"	"Всего"	"0"	"Всего"	"0"	"Все группы"	"0"	"51 174"
"Численность населения на начало периода(Человек)"	"2014 год"	"201412"	"САРАНЬ Г.А."	"0"	"Всего"	"0"	"Всего"	"0"	"Все группы"	"0"	"51 410"
"Численность населения на начало периода(Человек)"	"2025 год"	"202512"	"САРАНЬ Г.А."	"0"	"Всего"	"0"	"Всего"	"0"	"Все группы"	"0"	"43 557"
"Численность населения на начало периода(Человек)"	"2017 год"	"201712"	"ПРИОЗЕРСК Г.А."	"0"	"городская местность"	"0"	"Всего"	"0"	"Все группы"	"0"	"13 124"
"Численность населения на начало периода(Человек)"	"2009 год"	"200912"	"ПРИОЗЕРСК Г.А."	"0"	"городская местность"	"0"	"Всего"	"0"	"Все группы"	"0"	"13 444"
"Численность населения на начало периода(Человек)"	"2019 год"	"201912"	"ПРИОЗЕРСК Г.А."	"0"	"городская местность"	"0"	"Всего"	"0"	"Все группы"	"0"	"13 329"
"Численность населения на начало периода(Человек)"	"2020 год"	"202012"	"ПРИОЗЕРСК Г.А."	"0"	"городская местность"	"0"	"Всего"	"0"	"Все группы"	"0"	"13 295"
"Численность населения на начало периода(Человек)"	"2018 год"	"201812"	"ПРИОЗЕРСК Г.А."	"0"	"городская местность"	"0"	"Всего"	"0"	"Все группы"	"0"	"13 275"
"Численность населения на начало периода(Человек)"	"2022 год"	"202212"	"ПРИОЗЕРСК Г.А."	"0"	"городская местность"	"0"	"Всего"	"0"	"Все группы"	"0"	"11 174"
"Численность населения на начало периода(Человек)"	"2023 год"	"202312"	"ПРИОЗЕРСК Г.А."	"0"	"городская местность"	"0"	"Всего"	"0"	"Все группы"	"0"	"11 155"
"Численность населения на начало периода(Человек)"	"2024 год"	"202412"	"ПРИОЗЕРСК Г.А."	"0"	"городская местность"	"0"	"Всего"	"0"	"Все группы"	"0"	"11 151"
"Численность населения на начало периода(Человек)"	"2021 год"	"202112"	"ПРИОЗЕРСК Г.А."	"0"	"городская местность"	"0"	"Всего"	"0"	"Все группы"	"0"	"13 318"
"Численность населения на начало периода(Человек)"	"2015 год"	"201512"	"ПРИОЗЕРСК Г.А."	"0"	"городская местность"	"0"	"Всего"	"0"	"Все группы"	"0"	"13 345"
"Численность населения на начало периода(Человек)"	"2011 год"	"201112"	"ПРИОЗЕРСК Г.А."	"0"	"городская местность"	"0"	"Всего"	"0"	"Все группы"	"0"	"13 574"
"Численность населения на начало периода(Человек)"	"2016 год"	"201612"	"ПРИОЗЕРСК Г.А."	"0"	"городская местность"	"0"	"Всего"	"0"	"Все группы"	"0"	"13 245"
"Численность населения на начало периода(Человек)"	"2010 год"	"201012"	"ПРИОЗЕРСК Г.А."	"0"	"городская местность"	"0"	"Всего"	"0"	"Все группы"	"0"	"13 587"
"Численность населения на начало периода(Человек)"	"2012 год"	"201212"	"ПРИОЗЕРСК Г.А."	"0"	"городская местность"	"0"	"Всего"	"0"	"Все группы"	"0"	"13 463"
"Численность населения на начало периода(Человек)"	"2013 год"	"201312"	"ПРИОЗЕРСК Г.А."	"0"	"городская местность"	"0"	"Всего"	"0"	"Все группы"	"0"	"13 182"
"Численность населения на начало периода(Человек)"	"2014 год"	"201412"	"ПРИОЗЕРСК Г.А."	"0"	"городская местность"	"0"	"Всего"	"0"	"Все группы"	"0"	"13 253"
"Численность населения на начало периода(Человек)"	"2025 год"	"202512"	"ПРИОЗЕРСК Г.А."	"0"	"городская местность"	"0"	"Всего"	"0"	"Все группы"	"0"	"10 942"
